Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
298p.txt	1	106	71.00	80.20	77.19	61.55	106.00	10.38	81.13	32.08	8.49	4.72	2.83	1.89	0.00	0.00	0.00	3.77	4.72	4.72	7.55	5.66	0.00	0.94	19.81	3.77	0.00	0.00	3.77	0.94	7.55	4.72	2.83	1.89	0.00	0.94	13.21	2.83	0.94	0.94	0.94	7.55	0.00	0.00	0.00	0.00	4.72	2.83	2.83	0.94	1.89	0.94	0.94	0.94	0.00	0.00	0.00	13.21	7.55	0.94	0.00	2.83	1.89	1.89	11.32	5.66	19.81	8.49	6.60	4.72	1.89	4.72	2.83	1.89	0.00	0.00	7.55	0.00	4.72	0.00	2.83	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.89
762p.txt	1	55	99.00	7.30	99.00	1.00	55.00	5.45	50.91	25.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.55	0.00	14.55	0.00	14.55	0.00	0.00	0.00	0.00	0.00	0.00	10.91	0.00	10.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.45	0.00	0.00	25.45	0.00	0.00	0.00	0.00	0.00	36.36	10.91	25.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.55	14.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
109p.txt	1	115	79.20	78.31	27.39	99.00	115.00	20.87	89.57	25.22	7.83	0.87	0.87	0.00	0.00	0.00	0.00	6.96	0.00	7.83	6.96	0.87	1.74	0.00	23.48	12.17	0.87	6.09	0.87	0.00	34.78	27.83	6.96	0.87	1.74	3.48	8.70	0.00	0.00	0.00	0.00	17.39	9.57	3.48	3.48	1.74	0.00	0.00	10.43	1.74	3.48	3.48	8.70	0.00	0.87	0.00	1.74	12.17	6.09	0.87	1.74	0.87	2.61	2.61	19.13	0.87	10.43	1.74	4.35	4.35	0.00	0.00	0.00	0.00	0.87	0.00	3.48	0.00	0.00	0.00	3.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
559p.txt	1	625	44.53	58.85	89.36	95.24	625.00	7.52	84.16	30.88	9.76	5.76	3.20	0.64	0.32	1.60	0.00	4.00	0.00	5.12	8.32	6.24	0.80	2.88	25.76	4.64	1.92	0.00	2.08	1.28	7.84	6.24	1.60	0.80	0.00	0.64	8.80	2.40	0.00	0.96	1.76	14.72	3.52	2.40	1.44	2.40	3.52	1.44	7.04	2.88	0.48	3.04	6.24	3.04	0.64	0.00	0.16	11.52	3.52	1.12	1.92	3.84	1.28	2.72	18.08	3.20	23.36	6.08	7.68	9.44	0.32	0.96	0.00	0.16	2.24	0.48	0.80	0.00	0.00	0.16	0.64	0.00	6.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.72
670p.txt	1	81	78.56	54.90	20.47	10.27	81.00	6.17	58.02	9.88	2.47	1.23	0.00	0.00	0.00	1.23	0.00	1.23	0.00	0.00	3.70	1.23	0.00	2.47	17.28	7.41	2.47	0.00	7.41	0.00	3.70	1.23	2.47	0.00	1.23	0.00	6.17	1.23	1.23	0.00	1.23	11.11	7.41	0.00	0.00	1.23	0.00	2.47	6.17	6.17	0.00	0.00	2.47	1.23	1.23	0.00	0.00	3.70	1.23	0.00	0.00	2.47	0.00	0.00	19.75	0.00	7.41	1.23	3.70	2.47	0.00	1.23	1.23	0.00	0.00	0.00	2.47	0.00	0.00	0.00	2.47	0.00	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.47
220p.txt	1	139	16.60	35.94	95.10	99.00	139.00	16.55	95.68	38.85	22.30	22.30	17.99	0.00	2.16	0.00	2.16	0.00	0.72	2.16	11.51	1.44	1.44	0.72	22.30	16.55	2.16	0.00	0.72	0.00	25.18	23.02	2.16	1.44	0.00	0.00	13.67	0.00	0.00	0.00	0.00	28.06	5.04	0.72	4.32	14.39	2.88	0.72	6.47	0.00	2.16	3.60	10.79	4.32	0.00	0.00	0.72	23.02	8.63	0.72	0.00	12.95	1.44	0.72	15.83	0.00	11.51	6.47	2.16	2.88	0.00	9.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.44
735p.txt	1	133	43.30	24.92	99.00	80.33	133.00	2.26	81.20	36.09	4.51	3.01	2.26	0.00	0.75	0.00	0.00	1.50	0.00	6.77	12.03	8.27	0.00	5.26	45.11	3.01	0.00	0.75	0.00	0.00	7.52	4.51	1.50	0.00	0.00	0.00	4.51	1.50	0.00	0.00	0.00	13.53	4.51	0.00	0.00	3.76	0.75	4.51	7.52	5.26	1.50	0.75	0.00	0.00	0.00	0.00	0.00	13.53	0.00	4.51	1.50	6.02	1.50	2.26	42.11	8.27	27.82	18.80	3.76	6.77	0.00	0.00	0.00	0.00	0.00	0.00	8.27	0.00	0.00	0.00	7.52	0.00	12.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.03
365p.txt	1	68	85.92	72.17	95.02	53.41	68.00	5.88	85.29	14.71	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	4.41	4.41	1.47	0.00	25.00	14.71	0.00	0.00	1.47	0.00	10.29	5.88	4.41	0.00	1.47	0.00	7.35	0.00	0.00	0.00	0.00	22.06	8.82	4.41	2.94	4.41	4.41	0.00	7.35	4.41	0.00	2.94	7.35	7.35	0.00	0.00	0.00	4.41	0.00	1.47	0.00	0.00	2.94	1.47	17.65	1.47	25.00	1.47	19.12	4.41	1.47	2.94	2.94	0.00	2.94	0.00	2.94	1.47	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
742p.txt	1	458	67.41	23.56	22.04	1.00	458.00	8.08	70.52	25.76	8.08	6.11	3.28	1.53	1.31	0.00	0.00	1.97	0.00	6.11	5.90	2.62	2.40	1.75	21.62	3.71	2.62	0.22	0.66	0.87	7.64	1.53	6.11	0.22	5.46	0.22	5.90	0.22	0.22	0.22	1.31	10.92	2.18	2.62	1.97	1.53	1.75	1.31	3.49	1.31	0.87	1.31	6.99	3.71	0.22	2.40	0.87	9.83	1.75	0.22	2.84	4.59	0.44	0.44	17.69	1.53	11.57	3.28	5.90	3.28	0.00	0.87	0.00	1.09	0.00	1.53	13.76	9.61	2.62	0.66	0.87	0.66	6.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.55
257p.txt	1	179	82.58	96.28	78.33	46.35	179.00	13.97	85.47	13.97	6.15	1.68	0.00	1.68	0.00	0.00	0.00	4.47	0.56	3.35	2.79	1.12	1.12	0.56	15.64	4.47	1.68	0.56	0.00	2.23	3.35	2.23	1.12	0.00	0.00	0.56	16.76	6.70	1.12	0.56	1.12	13.41	4.47	0.00	2.23	2.79	3.91	0.00	5.03	0.56	0.56	3.91	2.79	2.23	0.00	0.00	0.56	5.03	3.35	0.56	1.12	0.56	0.00	3.91	9.50	0.00	23.46	4.47	3.35	15.64	1.68	9.50	1.12	0.00	0.00	0.00	11.17	0.00	4.47	0.00	10.06	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.68
484p.txt	1	110	23.84	4.22	99.00	2.23	110.00	4.55	71.82	32.73	7.27	3.64	3.64	0.00	0.00	0.00	0.00	3.64	0.00	0.91	14.55	0.91	0.00	9.09	20.91	2.73	0.00	0.00	0.00	0.00	2.73	0.00	2.73	0.00	0.00	1.82	3.64	0.00	0.00	0.00	0.00	24.55	8.18	3.64	1.82	3.64	2.73	8.18	0.91	0.00	0.91	0.00	1.82	1.82	0.00	0.00	0.00	2.73	0.00	0.00	0.91	0.91	0.91	0.00	25.45	0.00	19.09	5.45	8.18	5.45	0.00	0.91	6.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.64
191p.txt	1	117	28.12	97.49	46.75	99.00	117.00	7.69	85.47	30.77	14.53	10.26	5.13	0.00	5.13	0.00	0.00	4.27	0.00	1.71	6.84	3.42	2.56	3.42	23.08	7.69	0.85	1.71	3.42	2.56	18.80	17.09	1.71	0.00	0.00	0.00	25.64	0.00	0.00	0.00	0.00	15.38	5.13	1.71	3.42	0.85	1.71	2.56	6.84	3.42	2.56	0.85	11.97	0.00	0.00	0.00	0.00	13.68	11.97	0.00	0.00	0.00	1.71	0.00	23.93	0.00	11.11	3.42	2.56	5.13	0.00	1.71	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.85	0.85	0.00	11.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.97
715p.txt	1	87	31.79	93.23	40.39	98.62	87.00	5.75	90.80	34.48	16.09	10.34	8.05	0.00	2.30	0.00	0.00	5.75	0.00	3.45	12.64	2.30	0.00	0.00	27.59	1.15	0.00	4.60	3.45	0.00	5.75	5.75	0.00	0.00	0.00	0.00	20.69	0.00	9.20	2.30	3.45	3.45	1.15	0.00	0.00	2.30	0.00	0.00	3.45	3.45	0.00	0.00	3.45	1.15	1.15	0.00	0.00	14.94	9.20	0.00	1.15	4.60	0.00	0.00	24.14	4.60	10.34	5.75	0.00	3.45	0.00	1.15	0.00	1.15	0.00	1.15	14.94	0.00	2.30	4.60	8.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
345p.txt	1	74	79.41	79.13	84.25	99.00	74.00	12.16	87.84	9.46	4.05	4.05	1.35	2.70	0.00	0.00	0.00	0.00	0.00	0.00	5.41	0.00	0.00	0.00	10.81	10.81	0.00	0.00	13.51	0.00	12.16	12.16	0.00	0.00	0.00	0.00	6.76	0.00	0.00	4.05	0.00	10.81	2.70	1.35	5.41	0.00	1.35	0.00	9.46	5.41	0.00	1.35	5.41	0.00	2.70	0.00	2.70	14.86	2.70	0.00	1.35	9.46	1.35	0.00	6.76	0.00	28.38	4.05	6.76	17.57	0.00	2.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
650p.txt	1	145	60.46	70.96	16.57	99.00	145.00	11.72	71.03	22.07	4.83	4.14	1.38	0.69	0.00	2.07	0.00	0.69	0.69	2.07	6.90	4.83	0.69	2.76	20.00	8.28	2.07	0.00	0.69	0.69	11.03	9.66	1.38	0.69	0.69	0.00	10.34	0.00	0.69	4.14	1.38	17.93	6.21	2.07	3.45	2.07	2.76	1.38	5.52	0.00	1.38	2.07	4.14	0.00	2.07	0.00	2.07	8.28	2.07	3.45	1.38	2.07	0.00	1.38	19.31	0.00	11.72	3.45	4.83	4.83	4.14	3.45	0.00	3.45	2.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45
200p.txt	1	222	76.55	99.00	17.17	82.30	222.00	1.80	77.03	22.52	9.91	9.01	4.95	0.00	4.05	0.00	0.00	0.90	2.70	3.15	2.25	3.60	0.90	0.00	16.67	1.35	0.90	0.45	0.00	0.00	4.95	4.05	0.90	0.00	0.00	0.45	29.73	4.50	0.45	1.80	0.45	4.05	1.35	0.45	0.45	1.35	0.45	0.00	4.95	0.90	4.05	0.00	2.25	0.45	0.00	0.00	0.00	6.31	3.15	0.00	0.45	2.70	0.00	0.90	15.32	3.60	9.46	3.15	0.45	5.86	0.00	0.00	0.00	0.45	0.45	0.45	27.03	0.00	3.15	2.70	12.16	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
129p.txt	1	117	97.60	63.38	99.00	58.10	117.00	14.53	90.60	16.24	0.85	0.85	0.85	0.00	0.00	0.00	0.00	0.00	0.00	12.82	0.85	1.71	2.56	0.00	35.90	7.69	5.13	0.00	0.00	5.98	3.42	2.56	0.85	0.00	0.00	0.85	4.27	0.00	0.00	0.85	0.00	14.53	10.26	3.42	0.00	0.00	0.85	0.00	24.79	8.55	7.69	8.55	2.56	2.56	0.00	0.00	0.00	1.71	0.00	0.85	0.00	0.00	1.71	0.85	25.64	0.00	39.32	10.26	11.97	17.09	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
579p.txt	1	248	49.95	37.35	87.23	19.73	248.00	13.31	75.00	27.42	6.85	5.65	4.84	0.00	0.00	0.81	0.00	1.21	0.00	3.63	8.87	3.23	0.00	5.65	29.03	4.44	0.00	0.00	0.00	0.40	7.66	3.63	4.03	0.40	0.40	0.81	9.68	4.03	0.40	2.82	2.82	10.08	1.21	0.81	1.61	1.21	2.82	2.42	3.23	2.42	0.40	0.40	5.24	2.82	1.61	0.00	0.00	6.85	1.61	0.00	2.42	2.42	0.40	1.61	19.76	0.81	21.77	12.10	6.45	3.63	0.00	0.81	0.40	1.61	0.40	1.61	1.61	0.00	0.81	0.00	0.40	0.40	9.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.27
596p.txt	1	161	78.43	6.81	24.03	1.00	161.00	4.35	67.70	16.77	3.11	3.11	3.11	0.00	0.00	0.00	0.00	0.00	0.00	4.35	5.59	1.24	1.86	2.48	17.39	6.21	4.35	0.00	1.86	1.24	14.29	2.48	11.80	0.00	10.56	0.62	1.86	0.00	0.62	0.00	0.62	6.21	1.86	0.00	1.86	1.24	0.62	1.86	7.45	1.24	1.24	4.97	15.53	11.18	1.24	1.24	1.86	5.59	0.62	1.24	1.86	3.11	0.62	0.00	16.15	0.62	11.80	3.11	4.35	4.97	0.00	2.48	0.00	0.62	0.00	0.00	11.18	9.32	1.24	0.00	0.62	0.00	7.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.45
703p.txt	1	112	38.60	94.58	1.06	99.00	112.00	32.14	79.46	22.32	16.07	0.89	0.89	0.00	0.00	0.00	0.00	15.18	0.00	0.00	2.68	2.68	0.89	2.68	13.39	15.18	0.00	0.00	0.00	0.00	23.21	20.54	2.68	2.68	0.00	0.00	19.64	0.00	0.00	0.00	0.00	30.36	4.46	0.89	4.46	3.57	16.96	0.00	0.89	0.00	0.89	0.00	8.04	0.00	0.89	0.00	0.00	11.61	7.14	0.00	0.00	4.46	0.00	0.00	24.11	0.00	6.25	0.00	0.00	6.25	0.00	7.14	0.00	0.89	0.00	0.00	1.79	0.00	0.00	1.79	0.00	0.00	4.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.46
216p.txt	1	91	59.50	18.97	99.00	84.10	91.00	13.19	89.01	19.78	10.99	10.99	10.99	0.00	0.00	0.00	0.00	0.00	0.00	1.10	5.49	1.10	0.00	1.10	23.08	7.69	2.20	0.00	2.20	1.10	12.09	7.69	4.40	0.00	2.20	1.10	4.40	0.00	0.00	1.10	2.20	9.89	4.40	1.10	0.00	3.30	1.10	1.10	7.69	3.30	2.20	2.20	2.20	1.10	0.00	0.00	1.10	10.99	0.00	3.30	1.10	6.59	2.20	0.00	20.88	10.99	29.67	6.59	1.10	23.08	1.10	3.30	0.00	2.20	0.00	0.00	1.10	0.00	0.00	0.00	0.00	0.00	3.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.30
646p.txt	1	162	34.46	50.00	98.76	36.64	162.00	9.26	82.72	37.65	14.81	12.35	8.64	1.23	2.47	0.00	0.00	2.47	4.94	1.23	8.64	4.32	3.09	1.85	28.40	2.47	0.62	1.23	0.00	0.00	3.09	1.85	1.23	0.00	1.23	0.00	8.02	1.85	0.00	0.00	0.00	20.99	7.41	8.02	0.62	0.00	3.70	1.23	5.56	1.23	0.62	3.70	2.47	2.47	0.00	0.00	0.00	3.09	1.23	0.00	0.62	1.23	0.00	1.85	22.22	6.17	17.90	4.94	4.32	9.88	1.23	2.47	0.62	0.00	0.00	0.00	4.32	0.00	3.09	1.23	3.09	0.00	3.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.09
580p.txt	1	128	47.36	56.21	45.44	99.00	128.00	9.38	67.19	25.78	8.59	3.12	0.78	0.00	0.00	0.00	2.34	5.47	0.00	2.34	10.16	3.12	0.00	2.34	32.81	1.56	0.78	0.78	2.34	0.00	7.81	7.03	0.78	0.00	0.00	0.78	7.03	0.00	0.00	0.00	0.00	15.62	3.91	2.34	2.34	3.12	1.56	2.34	2.34	0.00	1.56	0.78	0.78	0.00	0.00	0.00	0.00	5.47	0.78	1.56	0.78	3.91	0.78	0.00	23.44	4.69	15.62	7.03	2.34	6.25	0.78	1.56	0.00	0.78	0.78	0.00	3.12	0.00	0.78	0.78	1.56	0.00	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.75
754p.txt	1	95	72.37	29.92	99.00	45.09	95.00	4.21	94.74	18.95	3.16	1.05	1.05	0.00	0.00	0.00	0.00	2.11	0.00	4.21	4.21	6.32	1.05	2.11	13.68	1.05	2.11	0.00	0.00	2.11	5.26	3.16	2.11	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	11.58	5.26	0.00	0.00	1.05	3.16	2.11	1.05	0.00	0.00	1.05	3.16	1.05	2.11	0.00	0.00	27.37	0.00	1.05	26.32	0.00	0.00	0.00	13.68	2.11	34.74	3.16	4.21	3.16	26.32	0.00	0.00	0.00	0.00	1.05	1.05	0.00	0.00	0.00	1.05	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.11
304p.txt	1	109	87.87	73.97	50.67	88.19	109.00	26.61	68.81	11.01	1.83	0.92	0.92	0.00	0.00	0.00	0.00	0.00	0.00	4.59	0.92	2.75	2.75	0.92	12.84	8.26	0.92	0.92	0.92	0.00	20.18	11.93	8.26	0.00	0.00	0.92	9.17	0.00	6.42	0.00	0.00	11.01	3.67	3.67	0.92	1.83	0.92	0.92	5.50	1.83	2.75	0.92	8.26	7.34	0.00	0.00	0.00	11.93	1.83	3.67	0.92	1.83	3.67	0.00	12.84	0.00	16.51	1.83	10.09	4.59	0.92	1.83	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92
611p.txt	1	158	87.18	69.37	4.42	16.69	158.00	28.48	56.96	22.78	6.96	6.96	3.16	3.80	0.00	0.00	0.00	0.00	0.00	8.86	6.96	0.00	0.00	0.00	8.86	4.43	0.63	0.00	0.63	0.00	1.90	0.63	1.27	0.00	1.27	0.00	4.43	0.00	0.00	0.00	0.00	0.63	0.63	0.00	0.00	0.00	0.00	0.00	1.27	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	11.39	4.43	0.00	6.96	0.00	0.00	0.00	7.59	0.00	6.96	0.63	5.06	0.63	0.63	1.90	0.00	0.00	0.00	0.00	20.25	0.00	0.63	10.13	9.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
241p.txt	1	149	17.14	44.67	57.59	91.35	149.00	4.70	86.58	35.57	13.42	12.75	12.08	0.00	0.67	0.00	0.00	0.67	0.00	0.67	15.44	1.34	1.34	3.36	26.85	0.67	0.00	0.00	0.00	0.67	5.37	4.70	0.67	0.67	0.00	0.00	16.11	0.00	1.34	0.00	12.75	8.72	0.67	2.01	1.34	1.34	1.34	2.68	3.36	0.67	0.67	1.34	2.68	0.00	1.34	0.00	0.67	7.38	1.34	0.00	0.00	5.37	0.67	1.34	24.16	0.67	8.05	2.01	3.36	2.68	1.34	0.67	0.00	0.00	12.08	0.00	4.03	0.00	0.67	2.68	0.67	0.00	6.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.71
492p.txt	1	66	80.14	32.48	99.00	1.00	66.00	1.52	84.85	31.82	12.12	9.09	7.58	0.00	0.00	0.00	1.52	3.03	0.00	12.12	3.03	4.55	1.52	0.00	16.67	9.09	1.52	0.00	1.52	3.03	9.09	0.00	9.09	0.00	1.52	4.55	4.55	0.00	0.00	0.00	0.00	9.09	1.52	3.03	0.00	1.52	1.52	1.52	12.12	4.55	6.06	1.52	6.06	3.03	3.03	0.00	0.00	9.09	0.00	3.03	6.06	0.00	1.52	0.00	12.12	0.00	30.30	3.03	24.24	4.55	0.00	6.06	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
538p.txt	1	86	9.23	85.24	93.79	47.26	86.00	9.30	84.88	43.02	16.28	8.14	3.49	0.00	4.65	0.00	0.00	6.98	0.00	2.33	9.30	13.95	1.16	1.16	25.58	2.33	1.16	0.00	2.33	0.00	5.81	3.49	2.33	0.00	0.00	0.00	10.47	0.00	0.00	0.00	0.00	11.63	2.33	2.33	2.33	4.65	1.16	0.00	8.14	1.16	5.81	1.16	3.49	0.00	3.49	0.00	0.00	5.81	0.00	2.33	0.00	2.33	1.16	1.16	19.77	4.65	26.74	2.33	10.47	17.44	0.00	3.49	4.65	0.00	0.00	0.00	3.49	0.00	0.00	0.00	3.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
884p.txt	1	131	97.61	77.74	47.40	94.95	131.00	1.53	85.50	29.77	4.58	4.58	0.00	0.00	0.00	4.58	0.00	0.00	0.00	18.32	5.34	0.76	0.00	0.76	36.64	3.05	14.50	0.00	4.58	0.76	6.87	5.34	0.76	0.00	0.00	0.00	9.92	0.00	0.00	0.00	4.58	27.48	21.37	0.76	0.00	4.58	0.00	0.76	14.50	0.00	13.74	0.00	3.82	0.00	1.53	0.76	1.53	1.53	0.00	0.00	1.53	0.00	0.00	0.00	36.64	0.00	3.05	0.76	0.00	2.29	0.00	9.16	0.00	0.76	0.00	0.00	3.05	0.76	0.00	2.29	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53
390p.txt	1	211	63.52	55.65	93.00	25.77	211.00	4.74	81.52	25.59	5.69	3.32	2.37	0.00	0.95	0.00	0.00	2.37	0.00	5.69	4.27	9.00	0.00	2.84	26.07	5.69	2.37	0.47	0.47	3.79	11.37	5.69	5.69	0.47	2.37	0.47	7.58	0.00	0.00	0.00	0.00	25.12	10.43	0.47	2.84	2.37	7.11	1.90	9.00	2.84	2.84	3.32	3.79	1.90	0.00	0.00	0.47	11.37	4.74	0.47	1.42	1.90	4.27	1.42	24.17	1.90	18.01	3.32	4.74	9.95	0.00	1.42	0.47	0.00	0.00	0.00	2.84	0.00	0.00	0.47	2.37	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00
056p.txt	1	241	42.35	87.73	85.64	92.28	241.00	9.96	80.50	27.39	9.96	9.96	9.96	0.00	0.00	0.00	0.00	0.00	0.00	2.07	10.37	4.15	0.00	1.24	19.09	5.81	0.00	0.00	2.07	0.41	9.13	6.64	2.49	0.00	0.00	2.49	23.65	1.24	2.07	1.66	13.69	5.81	2.49	1.24	0.41	0.41	0.41	0.83	2.90	0.00	0.41	2.07	2.49	0.00	0.41	1.24	0.00	8.71	2.90	0.00	5.39	0.41	0.00	3.32	16.60	1.24	14.52	4.15	3.73	7.05	0.00	0.41	0.00	0.00	0.00	0.41	8.30	0.00	1.66	2.07	4.56	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.24
406p.txt	1	32	93.26	62.28	99.00	99.00	32.00	3.12	93.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.88	18.75	0.00	0.00	0.00	0.00	18.75	18.75	0.00	0.00	0.00	0.00	3.12	0.00	3.12	0.00	0.00	28.12	6.25	0.00	6.25	0.00	15.62	0.00	3.12	0.00	0.00	0.00	6.25	3.12	0.00	0.00	3.12	12.50	12.50	0.00	0.00	0.00	0.00	0.00	21.88	0.00	50.00	6.25	12.50	34.38	0.00	3.12	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
810p.txt	1	116	81.07	78.11	1.00	85.87	116.00	28.45	63.79	8.62	4.31	4.31	1.72	0.00	0.86	1.72	0.00	0.00	0.00	0.00	4.31	0.00	0.00	0.00	9.48	12.93	1.72	0.00	3.45	0.00	8.62	6.03	2.59	0.00	0.00	0.00	10.34	0.00	2.59	2.59	1.72	6.90	0.00	1.72	3.45	0.00	0.00	1.72	18.97	12.07	0.86	3.45	12.93	6.90	3.45	0.00	1.72	7.76	5.17	0.00	2.59	0.00	0.00	0.00	5.17	0.86	4.31	0.86	1.72	1.72	0.00	2.59	0.00	0.00	0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
113p.txt	1	194	87.05	62.16	1.74	73.86	194.00	3.09	88.66	21.65	2.58	2.58	1.55	1.03	0.00	0.00	0.00	0.00	0.52	7.73	5.15	4.64	0.00	1.03	20.10	4.12	0.00	1.03	0.52	2.06	4.64	3.61	1.03	0.52	0.00	0.00	5.67	1.03	0.00	0.00	2.58	11.86	1.03	0.52	7.73	0.00	1.55	1.03	9.28	1.55	0.00	7.73	2.06	1.55	0.00	0.00	0.52	5.67	1.55	0.00	0.52	3.09	0.52	0.00	20.10	0.00	12.37	2.06	6.19	4.12	0.00	1.03	0.00	0.00	0.00	0.00	21.65	0.00	0.00	13.92	7.22	0.00	4.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.12
543p.txt	1	108	26.77	2.63	99.00	13.28	108.00	3.70	80.56	36.11	6.48	5.56	4.63	0.93	0.00	0.00	0.00	0.93	0.00	3.70	14.81	2.78	0.00	9.26	22.22	3.70	1.85	0.00	0.93	0.93	4.63	1.85	2.78	0.00	0.00	0.93	1.85	0.00	0.00	0.00	0.00	12.04	0.00	0.00	0.93	1.85	0.93	8.33	2.78	0.93	1.85	0.00	5.56	1.85	0.00	0.00	3.70	6.48	0.93	1.85	3.70	0.93	0.00	0.00	25.00	3.70	30.56	2.78	8.33	19.44	0.00	0.93	0.93	0.93	1.85	0.00	0.93	0.00	0.00	0.00	0.93	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11
